"RTL_STORE_CD","RTL_FIPS_COUNTY_DSC","RTL_PREMISE_TYPE_CD","RTL_CHANNEL_DSC","RTL_SUBCHANNEL_DSC","RTL_BEER_FLAG","RTL_LIQUOR_FLG"
"107343339","COAL","ON","DINING","CASUAL DINING","Y","Y"
"101947082","CREEK","ON","DINING","FAST CASUAL","Y","N"
"100384004","TULSA","OFF","DRUG","CONVENTIONAL DRUG","Y","N"
"201945475","OKLAHOMA","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"101915805","TULSA","OFF","EXTENDED MASTER OFF-PREMISE","ETHNIC MARKETS","N","N"
"100140398","OTTAWA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"200629698","TULSA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"302042847","OKLAHOMA","ON","DINING","CASUAL DINING","Y","Y"
"105526667","OKLAHOMA","ON","DINING","CASUAL DINING","Y","Y"
"100168954","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100684881","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"102011109","CLEVELAND","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107095374","TULSA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"301939580","BRYAN","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"100948440","COMANCHE","OFF","DRUG","CONVENTIONAL DRUG","Y","N"
"200307663","TULSA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"102168470","CLEVELAND","OFF","DRUG","CONVENTIONAL DRUG","Y","N"
"102488506","JACKSON","ON","DINING","CASUAL DINING","Y","N"
"201644703","CARTER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100323136","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100322926","PITTSBURG","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"102170006","PITTSBURG","OFF","MASS MERCHANDISER","DOLLAR STORE","Y","N"
"107332111","ATOKA","OFF","MASS MERCHANDISER","DOLLAR STORE","Y","N"
"200236236","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"103877174","BRYAN","ON","DINING","CASUAL DINING","Y","Y"
"300443910","WASHINGTON","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100448443","CLEVELAND","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"100999076","PITTSBURG","OFF","MASS MERCHANDISER","DOLLAR STORE","Y","N"
"101911307","TULSA","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"100352724","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101521138","PAYNE","OFF","DRUG","CONVENTIONAL DRUG","Y","N"
"101638106","OKLAHOMA","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"107296550","TULSA","OFF","GROCERY","SUPERMARKET-NATURAL/GOURMET FOODS","Y","N"
"100907757","TULSA","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"102002439","COMANCHE","ON","RECREATION","GOLF/COUNTRY CLUB","Y","Y"
"207353296","LINCOLN","OFF","MASS MERCHANDISER","DOLLAR STORE","Y","N"
"102125296","DELAWARE","ON","BAR/NIGHTCLUB","ADULT ENTERTAINMENT","Y","Y"
"100990755","OKMULGEE","OFF","MASS MERCHANDISER","DOLLAR STORE","Y","N"
"102046457","CHEROKEE","ON","DINING","CASUAL DINING","Y","Y"
"101696290","TULSA","ON","DINING","CASUAL DINING","Y","N"
"301823306","CARTER","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101436633","DELAWARE","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"201950971","CRAIG","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","N"
"100473682","BRYAN","OFF","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","Y","N"
"101966970","OTTAWA","ON","DINING","CASUAL DINING","Y","N"
"101942673","MCINTOSH","ON","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","Y","Y"
"100914401","MUSKOGEE","OFF","GROCERY","SUPERMARKET-CONVENTIONAL","Y","N"
"107442458","OKLAHOMA","OFF","MASS MERCHANDISER","DOLLAR STORE","Y","N"
"202190700","OKLAHOMA","OFF","DRUG","CONVENTIONAL DRUG","Y","N"
